,Fall,College,Major Name,Total,Male,Female,Illinois,Non-Illinois
740,1983,LAS,GEN CURR,2074,841,1233,2003,71
733,1983,LAS,Chemistry,557,398,159,327,230
731,1983,LAS,Chemical Engineering,538,421,117,435,103
753,1983,LAS,PRE-JOURN,227,77,150,221,6
729,1983,LAS,Biology,182,106,76,125,57
759,1983,LAS,Psychology,182,91,91,65,117
750,1983,LAS,Mathematics,181,142,39,62,119
770,1983,LAS,UNCLASS,180,76,104,147,33
754,1983,LAS,PRE-MED,137,71,66,131,6
743,1983,LAS,Geology,106,73,33,72,34
